"Community
Number","Community
Name",Level,"Room
Number",Room Typem,Room Type Style,"Care
Type",Grade," Gross Unit 
Area (sqft) ","Vacant 
Day",Resident Move in Date,Room Market Price,Resident Actual Rent Payment ,Room Discount
10343,Meridian,1st Floor,1112,One Bedroom,One Bedroom,AL,B,  590 ,,9/20/2019,"$4,285 ","$2,900 ","($1,385)"
10343,Meridian,1st Floor,1114,Studio,Studio,AL,B,  400 ,,7/31/2019,"$3,510 ","$2,500 ","($1,010)"
10343,Meridian,1st Floor,1115,Studio,Studio,AL,C,  400 ,,11/30/2018,"$3,510 ","$1,900 ","($1,610)"
10343,Meridian,1st Floor,1116,Studio,Studio,AL,B,  400 ,,8/25/2017,"$3,510 ","$1,900 ","($1,610)"
10343,Meridian,1st Floor,1117,One Bedroom,One Bedroom,AL,C,  590 ,,5/31/2019,"$4,285 ",$900 ,"($3,385)"
10343,Meridian,1st Floor,1119,Studio,Studio,AL,C,  400 ,,3/31/2019,"$3,510 ","$1,900 ","($1,610)"
10343,Meridian,1st Floor,1121,Studio,Studio,AL,C,  400 ,,8/25/2014,"$3,510 ","$1,900 ","($1,610)"
10343,Meridian,2nd Floor,1201,Studio,Studio,AL,A,  400 ,,8/15/2018,"$3,510 ","$1,900 ","($1,610)"
10343,Meridian,2nd Floor,1203,One Bedroom,One Bedroom,AL,B,  590 ,,7/31/2019,"$4,285 ","$2,500 ","($1,785)"
10343,Meridian,2nd Floor,1205,Studio,Studio,AL,B,  400 ,,10/31/2019,"$3,510 ","$2,700 ",($810)
10343,Meridian,2nd Floor,1207,Studio,Studio,AL,C,  400 ,,7/27/2018,"$3,510 ","$2,450 ","($1,060)"
10343,Meridian,2nd Floor,1208,Studio,Studio,AL,B,  400 ,,5/15/2019,"$3,510 ","$2,000 ","($1,510)"
10343,Meridian,2nd Floor,1209,One Bedroom,One Bedroom,AL,C,  590 ,,3/26/2018,"$3,955 ","$2,880 ","($1,075)"
10343,Meridian,2nd Floor,1210,Studio,Studio,AL,B,  400 ,,6/30/2016,"$3,510 ","$2,726 ",($784)
10343,Meridian,2nd Floor,1211,Studio,Studio,AL,C,  400 ,43,,"$3,510 ",$0 ,"($3,510)"
10343,Meridian,2nd Floor,1212,One Bedroom,One Bedroom,AL,B,  590 ,,8/15/2019,"$4,285 ","$2,900 ","($1,385)"
10343,Meridian,2nd Floor,1214,Studio,Studio,AL,B,  400 ,,4/30/2019,"$3,510 ","$2,000 ","($1,510)"
10343,Meridian,2nd Floor,1215,Studio,Studio,AL,C,  400 ,,7/31/2019,"$3,510 ","$2,500 ","($1,010)"
10343,Meridian,2nd Floor,1216,Studio,Studio,AL,B,  400 ,,11/30/2018,"$3,510 ","$1,900 ","($1,610)"
10343,Meridian,2nd Floor,1217,One Bedroom,One Bedroom,AL,C,  590 ,,9/28/2014,"$4,285 ","$2,448 ","($1,837)"
10343,Meridian,2nd Floor,1218,One Bedroom,One Bedroom,AL,B,  590 ,,4/27/2018,"$4,770 ","$3,484 ","($1,286)"
10343,Meridian,2nd Floor,1219,Studio,Studio,AL,C,  400 ,,6/3/2019,"$3,510 ","$2,500 ","($1,010)"
10343,Meridian,2nd Floor,1221,Studio,Studio,AL,C,  400 ,,5/27/2018,"$3,510 ","$2,550 ",($960)
10343,Meridian,2nd Floor,1223,One Bedroom,One Bedroom,AL,C,  590 ,,4/6/2012,"$3,955 ","$4,258 ",$303 
10343,Meridian,2nd Floor,1225,One Bedroom,One Bedroom,AL,C,  590 ,,1/31/2019,"$3,955 ","$2,300 ","($1,655)"
10343,Meridian,1st Floor,2101,One Bedroom,One Bedroom,AL,B,  590 ,,12/15/2017,"$4,770 ","$2,639 ","($2,131)"
10343,Meridian,1st Floor,2102,One Bedroom,One Bedroom,AL,A,  590 ,,8/31/2018,"$4,770 ","$2,300 ","($2,470)"
10343,Meridian,1st Floor,2103,One Bedroom,One Bedroom,AL,B,  590 ,78,,"$4,770 ",$0 ,"($4,770)"
10343,Meridian,1st Floor,2104,One Bedroom,One Bedroom,AL,A,  590 ,,8/31/2019,"$4,770 ","$2,900 ","($1,870)"
10343,Meridian,1st Floor,2105,One Bedroom,One Bedroom,AL,B,  590 ,,12/31/2018,"$4,770 ","$2,300 ","($2,470)"
10343,Meridian,1st Floor,2106,One Bedroom,One Bedroom,AL,A,  590 ,,12/31/2018,"$4,770 ","$2,300 ","($2,470)"
10343,Meridian,1st Floor,2107,One Bedroom,One Bedroom,AL,B,  590 ,,4/15/2017,"$4,770 ","$3,592 ","($1,178)"
10343,Meridian,1st Floor,2108,One Bedroom,One Bedroom,AL,A,  590 ,,11/15/2018,"$4,770 ","$2,300 ","($2,470)"
10343,Meridian,1st Floor,2109,Studio,Studio,AL,B,  400 ,,9/30/2018,"$3,680 ","$1,900 ","($1,780)"
10343,Meridian,1st Floor,2110,One Bedroom,One Bedroom,AL,A,  590 ,,4/30/2017,"$4,285 ","$2,500 ","($1,785)"
10343,Meridian,1st Floor,2111,One Bedroom,One Bedroom,AL,B,  590 ,,3/31/2019,"$4,285 ","$3,300 ",($985)
10343,Meridian,1st Floor,2112,Studio,Studio,AL,A,  400 ,,7/24/2017,"$3,510 ","$2,710 ",($800)
10343,Meridian,1st Floor,2114,One Bedroom,One Bedroom,AL,A,  590 ,,2/29/2016,"$4,770 ","$2,577 ","($2,193)"
10343,Meridian,1st Floor,2115,Studio,Studio,AL,A,  400 ,,5/31/2019,"$3,510 ","$2,000 ","($1,510)"
10343,Meridian,1st Floor,2116,Studio,Studio,AL,A,  400 ,,9/30/2018,"$3,680 ","$1,900 ","($1,780)"
10343,Meridian,1st Floor,2117,Studio,Studio,AL,B,  400 ,,4/30/2017,"$3,510 ","$2,948 ",($562)
10343,Meridian,1st Floor,2118,One Bedroom,One Bedroom,AL,A,  590 ,,6/30/2017,"$4,770 ","$3,404 ","($1,366)"
10343,Meridian,1st Floor,2119,One Bedroom,One Bedroom,AL,B,  590 ,,9/13/2019,"$4,285 ","$2,900 ","($1,385)"
10343,Meridian,1st Floor,2120,One Bedroom,One Bedroom,AL,A,  590 ,,1/31/2019,"$4,770 ","$2,300 ","($2,470)"
10343,Meridian,1st Floor,2121,One Bedroom,One Bedroom,AL,A,  590 ,,4/30/2017,"$4,770 ","$4,000 ",($770)
10343,Meridian,1st Floor,2122,One Bedroom,One Bedroom,AL,A,  590 ,,9/29/2015,"$4,770 ","$3,496 ","($1,274)"
10343,Meridian,1st Floor,2123,Studio,Studio,AL,A,  400 ,,7/31/2019,"$3,680 ","$2,900 ",($780)
10343,Meridian,1st Floor,2124,One Bedroom,One Bedroom,AL,A,  590 ,,10/13/2017,"$4,285 ","$3,330 ",($955)
10343,Meridian,1st Floor,2125,One Bedroom,One Bedroom,AL,A,  590 ,69,,"$4,770 ",$0 ,"($4,770)"
10343,Meridian,1st Floor,2126,One Bedroom,One Bedroom,AL,A,  590 ,,11/15/2018,"$4,770 ","$2,300 ","($2,470)"
10343,Meridian,1st Floor,2127,One Bedroom,One Bedroom,AL,A,  590 ,,3/31/2019,"$4,770 ","$2,500 ","($2,270)"
10343,Meridian,1st Floor,2129,One Bedroom,One Bedroom,AL,A,  590 ,,12/14/2017,"$4,770 ","$2,761 ","($2,009)"
10343,Meridian,1st Floor,2131,One Bedroom,One Bedroom,AL,A,  590 ,,1/24/2019,"$4,770 ","$2,300 ","($2,470)"
10343,Meridian,1st Floor,2133,One Bedroom,One Bedroom,AL,A,  590 ,,1/18/2014,"$4,770 ","$5,296 ",$526 
10343,Meridian,2nd Floor,2202,One Bedroom,One Bedroom,AL,A,  590 ,,8/31/2019,"$4,770 ","$2,800 ","($1,970)"
10343,Meridian,2nd Floor,2203,One Bedroom,One Bedroom,AL,B,  590 ,,8/31/2018,"$4,770 ","$2,300 ","($2,470)"
10343,Meridian,2nd Floor,2204,One Bedroom,One Bedroom,AL,A,  590 ,,10/22/2019,"$4,770 ","$2,900 ","($1,870)"
10343,Meridian,2nd Floor,2205,One Bedroom,One Bedroom,AL,B,  590 ,365,,"$4,770 ",$0 ,"($4,770)"
10343,Meridian,2nd Floor,2206,One Bedroom,One Bedroom,AL,A,  590 ,,11/30/2018,"$4,770 ","$2,300 ","($2,470)"
10343,Meridian,2nd Floor,2208,One Bedroom,One Bedroom,AL,A,  590 ,,11/26/2014,"$4,770 ","$4,058 ",($712)
10343,Meridian,2nd Floor,2210,One Bedroom,One Bedroom,AL,A,  590 ,,3/30/2018,"$4,770 ","$3,586 ","($1,184)"
10343,Meridian,2nd Floor,2211,Two Bedroom,Two Bedroom Deluxe,AL,B,"  1,323 ",,8/21/2014,"$5,535 ",$588 ,"($4,947)"
10343,Meridian,2nd Floor,2214,Two Bedroom,Two Bedroom,AL,A,  970 ,,3/31/2015,"$4,970 ","$4,970 ",$0 
10343,Meridian,2nd Floor,2215,Studio,Studio,AL,A,  400 ,,5/1/2017,"$3,510 ",$0 ,"($3,510)"
10343,Meridian,2nd Floor,2217,Studio,Studio,AL,B,  400 ,,3/31/2017,"$3,510 ","$3,537 ",$27 
10343,Meridian,2nd Floor,2219,One Bedroom,One Bedroom,AL,B,  590 ,,9/23/2017,"$4,285 ","$3,216 ","($1,069)"
10343,Meridian,2nd Floor,2220,Two Bedroom,Two Bedroom,AL,A,  970 ,,11/21/2017,"$4,970 ",$964 ,"($4,006)"
10343,Meridian,2nd Floor,2220,Two Bedroom,Two Bedroom,AL,A,  970 ,,11/21/2017,"$4,970 ",$964 ,"($4,006)"
10343,Meridian,2nd Floor,2221,One Bedroom,One Bedroom,AL,B,  590 ,,1/31/2018,"$4,285 ","$3,330 ",($955)
10343,Meridian,2nd Floor,2222,One Bedroom,One Bedroom,AL,A,  590 ,,11/30/2018,"$4,770 ","$2,300 ","($2,470)"
10343,Meridian,2nd Floor,2223,One Bedroom,One Bedroom,AL,B,  590 ,,4/30/2009,"$4,285 ","$3,194 ","($1,091)"
10343,Meridian,2nd Floor,2225,Studio,Studio,AL,A,  400 ,,9/30/2016,"$3,430 ","$2,613 ",($817)
10343,Meridian,2nd Floor,2226,One Bedroom,One Bedroom,AL,A,  590 ,,10/31/2017,"$4,770 ","$3,330 ","($1,440)"
10343,Meridian,2nd Floor,2227,One Bedroom,One Bedroom,AL,A,  590 ,,11/30/2018,"$4,285 ","$2,300 ","($1,985)"
10343,Meridian,2nd Floor,2228,One Bedroom,One Bedroom,AL,A,  590 ,,1/6/2018,"$4,770 ","$3,330 ","($1,440)"
10343,Meridian,2nd Floor,2229,One Bedroom,One Bedroom,AL,A,  590 ,,8/31/2019,"$4,285 ","$3,200 ","($1,085)"
10343,Meridian,2nd Floor,2230,One Bedroom,One Bedroom,AL,A,  590 ,,1/31/2018,"$4,285 ","$3,330 ",($955)
10343,Meridian,2nd Floor,2232,One Bedroom,One Bedroom,AL,A,  590 ,,5/25/2012,"$4,285 ","$4,328 ",$43 
10343,Meridian,2nd Floor,2233,Two Bedroom,Two Bedroom,AL,A,  970 ,,10/31/2018,"$4,970 ",$900 ,"($4,070)"
10343,Meridian,2nd Floor,2235,One Bedroom,One Bedroom,AL,A,  590 ,,4/30/2017,"$4,770 ","$3,716 ","($1,054)"
10343,Meridian,2nd Floor,2237,One Bedroom,One Bedroom,AL,B,  590 ,,7/29/2016,"$4,770 ","$3,555 ","($1,215)"
10343,Meridian,2nd Floor,2239,One Bedroom,One Bedroom,AL,B,  590 ,,12/28/2017,"$4,770 ","$3,330 ","($1,440)"
10343,Meridian,2nd Floor,2241,One Bedroom,One Bedroom,AL,B,  590 ,18,,"$4,285 ",$0 ,"($4,285)"
10343,Meridian,2nd Floor,2243,One Bedroom,One Bedroom,AL,B,  590 ,,7/30/2019,"$4,285 ","$2,900 ","($1,385)"
10343,Meridian,2nd Floor,2245,Studio,Studio,AL,B,  400 ,,7/31/2019,"$3,510 ","$2,100 ","($1,410)"
10343,Meridian,3rd Floor,2301,One Bedroom,One Bedroom,AL,A,  590 ,,4/30/2019,"$4,770 ","$2,500 ","($2,270)"
10343,Meridian,3rd Floor,2302,One Bedroom,One Bedroom,AL,A,  590 ,,9/13/2019,"$4,770 ",$500 ,"($4,270)"
10343,Meridian,3rd Floor,2303,One Bedroom,One Bedroom,AL,B,  590 ,,1/31/2019,"$4,770 ","$2,300 ","($2,470)"
10343,Meridian,3rd Floor,2304,One Bedroom,One Bedroom,AL,A,  590 ,,4/30/2019,"$4,770 ","$2,600 ","($2,170)"
10343,Meridian,3rd Floor,2305,One Bedroom,One Bedroom,AL,B,  590 ,,9/13/2019,"$4,770 ",$900 ,"($3,870)"
10343,Meridian,3rd Floor,2306,One Bedroom,One Bedroom,AL,A,  590 ,,10/31/2016,"$4,770 ","$3,614 ","($1,156)"
10343,Meridian,3rd Floor,2307,One Bedroom,One Bedroom,AL,B,  590 ,182,,"$4,770 ",$0 ,"($4,770)"
10343,Meridian,3rd Floor,2308,One Bedroom,One Bedroom,AL,A,  590 ,,8/31/2018,"$4,770 ","$2,300 ","($2,470)"
10343,Meridian,3rd Floor,2310,One Bedroom,One Bedroom,AL,A,  590 ,,3/21/2018,"$4,770 ","$3,586 ","($1,184)"
10343,Meridian,3rd Floor,2311,Two Bedroom,Two Bedroom Deluxe,AL,B,"  1,323 ",,12/26/2014,"$5,535 ",$420 ,"($5,115)"
10343,Meridian,3rd Floor,2314,Two Bedroom,Two Bedroom,AL,A,  970 ,,4/16/2013,"$4,970 ",$887 ,"($4,083)"
10343,Meridian,3rd Floor,2315,Studio,Studio,AL,A,  400 ,,1/25/2018,"$3,680 ","$1,900 ","($1,780)"
10343,Meridian,3rd Floor,2316,One Bedroom,One Bedroom,AL,C,  590 ,,3/31/2019,"$4,285 ","$2,100 ","($2,185)"
10343,Meridian,3rd Floor,2317,Studio,Studio,AL,B,  400 ,,12/31/2018,"$3,510 ","$1,900 ","($1,610)"
10343,Meridian,3rd Floor,2318,One Bedroom,One Bedroom,AL,C,  590 ,,4/19/2017,"$3,955 ","$3,214 ",($741)
10343,Meridian,3rd Floor,2319,One Bedroom,One Bedroom,AL,B,  590 ,202,,"$4,285 ",$0 ,"($4,285)"
10343,Meridian,3rd Floor,2321,One Bedroom,One Bedroom,AL,B,  590 ,,11/30/2018,"$4,285 ","$2,300 ","($1,985)"
10343,Meridian,3rd Floor,2322,Two Bedroom,Two Bedroom,AL,A,  970 ,,7/31/2018,"$4,970 ","$3,200 ","($1,770)"
10343,Meridian,3rd Floor,2323,One Bedroom,One Bedroom,AL,B,  590 ,48,,"$3,955 ",$0 ,"($3,955)"
10343,Meridian,3rd Floor,2324,One Bedroom,One Bedroom,AL,A,  590 ,,8/28/2015,"$4,285 ","$3,560 ",($725)
10343,Meridian,3rd Floor,2326,One Bedroom,One Bedroom,AL,A,  590 ,,6/24/2019,"$4,285 ","$2,800 ","($1,485)"
10343,Meridian,3rd Floor,2327,One Bedroom,One Bedroom,AL,B,  590 ,,7/5/2019,"$4,285 ","$2,995 ","($1,290)"
10343,Meridian,3rd Floor,2328,One Bedroom,One Bedroom,AL,A,  590 ,,9/12/2014,"$4,285 ","$3,849 ",($436)
10343,Meridian,3rd Floor,2329,One Bedroom,One Bedroom,AL,B,  590 ,,12/20/2018,"$4,285 ","$2,300 ","($1,985)"
10343,Meridian,3rd Floor,2330,One Bedroom,One Bedroom,AL,A,  590 ,,8/31/2016,"$4,285 ","$3,523 ",($762)
10343,Meridian,3rd Floor,2332,One Bedroom,One Bedroom,AL,A,  590 ,,12/14/2018,"$4,770 ","$2,300 ","($2,470)"
10343,Meridian,3rd Floor,2333,Two Bedroom,Two Bedroom Deluxe,AL,A,"  1,325 ",,4/23/2011,"$5,535 ","$5,037 ",($498)
10343,Meridian,3rd Floor,2335,One Bedroom,One Bedroom,AL,A,  590 ,49,,"$4,770 ",$0 ,"($4,770)"
10343,Meridian,3rd Floor,2337,One Bedroom,One Bedroom,AL,B,  590 ,215,,"$4,770 ",$0 ,"($4,770)"
10343,Meridian,3rd Floor,2339,One Bedroom,One Bedroom,AL,B,  590 ,,12/31/2018,"$4,770 ","$2,300 ","($2,470)"
10343,Meridian,3rd Floor,2341,One Bedroom,One Bedroom,AL,B,  590 ,229,,"$4,285 ",$0 ,"($4,285)"
10343,Meridian,3rd Floor,2345,Two Bedroom,Two Bedroom Deluxe,AL,B,"  1,323 ",27,,"$5,535 ",$0 ,"($5,535)"
10343,Meridian,1st Floor,3102,One Bedroom,One Bedroom,AL,B,  590 ,,12/20/2018,"$4,285 ","$2,300 ","($1,985)"
10343,Meridian,1st Floor,3104,One Bedroom,One Bedroom,AL,B,  590 ,,9/30/2017,"$4,285 ","$3,216 ","($1,069)"
10343,Meridian,1st Floor,3106,One Bedroom,One Bedroom,AL,B,  590 ,49,,"$4,285 ",$0 ,"($4,285)"
10343,Meridian,1st Floor,3107,One Bedroom,One Bedroom,AL,A,  590 ,,3/25/2018,"$4,285 ","$3,222 ","($1,063)"
10343,Meridian,1st Floor,3108,One Bedroom,One Bedroom,AL,C,  590 ,,9/30/2016,"$4,285 ","$3,195 ","($1,090)"
10343,Meridian,1st Floor,3109,Studio,Studio,AL,A,  400 ,,5/31/2012,"$3,510 ","$2,950 ",($560)
10343,Meridian,1st Floor,3110,Two Bedroom,Two Bedroom,AL,C,  660 ,,9/30/2019,"$4,970 ",$900 ,"($4,070)"
10343,Meridian,1st Floor,3112,One Bedroom,One Bedroom,AL,C,  590 ,49,,"$3,955 ",$0 ,"($3,955)"
10343,Meridian,1st Floor,3113,One Bedroom,One Bedroom,AL,A,  590 ,365,,"$3,955 ",$0 ,"($3,955)"
10343,Meridian,1st Floor,3114,One Bedroom,One Bedroom,AL,C,  590 ,,3/31/2019,"$3,955 ","$2,500 ","($1,455)"
10343,Meridian,1st Floor,3115,Studio,Studio,AL,A,  400 ,,6/30/2019,"$3,430 ","$2,650 ",($780)
10343,Meridian,1st Floor,3116,One Bedroom,One Bedroom,AL,C,  590 ,55,,"$3,955 ",$0 ,"($3,955)"
10343,Meridian,1st Floor,3117,One Bedroom,One Bedroom,AL,B,  590 ,,11/28/2016,"$3,955 ","$2,991 ",($964)
10343,Meridian,1st Floor,3118,One Bedroom,One Bedroom,AL,C,  590 ,,2/23/2019,"$3,955 ","$2,500 ","($1,455)"
10343,Meridian,1st Floor,3120,One Bedroom,One Bedroom,AL,C,  590 ,,7/29/2016,"$3,955 ","$2,948 ","($1,007)"
10343,Meridian,1st Floor,3122,Two Bedroom,Two Bedroom,AL,C,  660 ,,3/15/2018,"$4,805 ","$2,300 ","($2,505)"
10343,Meridian,1st Floor,3123,Two Bedroom,Two Bedroom,AL,B,  660 ,,5/9/2018,"$4,805 ","$3,491 ","($1,314)"
10343,Meridian,2nd Floor,3202,One Bedroom,One Bedroom,AL,B,  590 ,,10/14/2014,"$4,285 ","$3,300 ",($985)
10343,Meridian,2nd Floor,3204,One Bedroom,One Bedroom,AL,B,  590 ,,8/31/2016,"$4,285 ","$3,163 ","($1,122)"
10343,Meridian,2nd Floor,3206,One Bedroom,One Bedroom,AL,C,  590 ,,1/31/2019,"$4,285 ","$2,300 ","($1,985)"
10343,Meridian,2nd Floor,3208,One Bedroom,One Bedroom,AL,C,  590 ,,3/29/2019,"$4,285 ","$2,500 ","($1,785)"
10343,Meridian,2nd Floor,3210,Two Bedroom,Two Bedroom,AL,C,  660 ,270,,"$4,970 ",$0 ,"($4,970)"
10343,Meridian,2nd Floor,3211,One Bedroom,One Bedroom,AL,A,  590 ,,7/21/2017,"$4,285 ","$3,571 ",($714)
10343,Meridian,2nd Floor,3212,One Bedroom,One Bedroom,AL,C,  590 ,,5/13/2014,"$3,955 ","$3,797 ",($158)
10343,Meridian,2nd Floor,3213,Two Bedroom,Two Bedroom Deluxe,AL,A,"  1,323 ",,11/30/2016,"$4,805 ","$5,137 ",$332 
10343,Meridian,2nd Floor,3214,One Bedroom,One Bedroom,AL,C,  590 ,,4/30/2018,"$3,955 ","$2,889 ","($1,066)"
10343,Meridian,2nd Floor,3216,One Bedroom,One Bedroom,AL,C,  590 ,,3/31/2019,"$3,955 ","$2,500 ","($1,455)"
10343,Meridian,2nd Floor,3217,Two Bedroom,Two Bedroom Deluxe,AL,A,"  1,323 ",,10/31/2017,"$4,805 ","$3,605 ","($1,200)"
10343,Meridian,2nd Floor,3218,One Bedroom,One Bedroom,AL,C,  590 ,,6/30/2016,"$3,955 ","$3,034 ",($921)
10343,Meridian,2nd Floor,3220,One Bedroom,One Bedroom,AL,C,  590 ,31,,"$3,955 ",$0 ,"($3,955)"
10343,Meridian,2nd Floor,3222,Two Bedroom,Two Bedroom,AL,C,  660 ,,1/31/2017,"$4,805 ","$1,003 ","($3,802)"
10343,Meridian,2nd Floor,3223,Two Bedroom,Two Bedroom,AL,C,  660 ,,5/31/2017,"$4,805 ","$3,215 ","($1,590)"
10343,Meridian,3rd Floor,3302,One Bedroom,One Bedroom,AL,B,  590 ,,8/14/2017,"$4,285 ","$3,818 ",($467)
10343,Meridian,3rd Floor,3306,One Bedroom,One Bedroom,AL,C,  590 ,,5/25/2016,"$3,955 ","$3,109 ",($846)
10343,Meridian,3rd Floor,3308,One Bedroom,One Bedroom,AL,C,  590 ,,7/25/2019,"$3,955 ","$2,600 ","($1,355)"
10343,Meridian,3rd Floor,3310,Two Bedroom,Two Bedroom,AL,C,  660 ,,7/29/2016,"$4,805 ","$3,515 ","($1,290)"
10343,Meridian,3rd Floor,3311,One Bedroom,One Bedroom,AL,A,  590 ,,1/15/2019,"$3,955 ","$2,300 ","($1,655)"
10343,Meridian,3rd Floor,3312,One Bedroom,One Bedroom,AL,C,  590 ,,3/31/2019,"$3,955 ","$2,500 ","($1,455)"
10343,Meridian,3rd Floor,3313,Two Bedroom,Two Bedroom Deluxe,AL,A,"  1,323 ",,8/31/2019,"$4,805 ","$4,500 ",($305)
10343,Meridian,3rd Floor,3314,One Bedroom,One Bedroom,AL,C,  590 ,,4/30/2018,"$3,955 ","$2,889 ","($1,066)"
10343,Meridian,3rd Floor,3316,One Bedroom,One Bedroom,AL,C,  590 ,143,,"$3,955 ",$0 ,"($3,955)"
10343,Meridian,3rd Floor,3317,Two Bedroom,Two Bedroom Deluxe,AL,A,"  1,323 ",,12/29/2015,"$4,805 ","$4,781 ",($24)
10343,Meridian,3rd Floor,3318,One Bedroom,One Bedroom,AL,C,  590 ,,4/30/2018,"$3,955 ","$2,682 ","($1,273)"
10343,Meridian,3rd Floor,3320,One Bedroom,One Bedroom,AL,C,  590 ,,2/3/2014,"$3,955 ","$4,338 ",$383 
10343,Meridian,3rd Floor,3322,Two Bedroom,Two Bedroom,AL,C,  660 ,212,,"$4,805 ",$0 ,"($4,805)"
10343,Meridian,3rd Floor,3323,Two Bedroom,Two Bedroom,AL,B,  660 ,,7/28/2016,"$4,805 ","$3,515 ","($1,290)"
10356,Port St. Lucie,First,012,One Bedroom,One Bedroom,AL,C,  545 ,,6/29/2019,"$4,240 ","$3,200 ","($1,040)"
10356,Port St. Lucie,First,101,Studio,Studio,AL,A,  298 ,,2/15/2019,"$3,255 ","$2,300 ",($955)
10356,Port St. Lucie,First,102,Studio,Studio,AL,A,  297 ,,4/14/2015,"$3,255 ","$3,363 ",$108 
10356,Port St. Lucie,First,103,Studio,Studio,AL,A,  294 ,,3/10/2017,"$3,255 ","$3,376 ",$121 
10356,Port St. Lucie,First,104,Studio,Studio,AL,B,  388 ,,8/23/2019,"$3,255 ","$2,700 ",($555)
10356,Port St. Lucie,First,105,One Bedroom,One Bedroom,AL,A,  601 ,,5/1/2017,"$4,390 ","$4,626 ",$236 
10356,Port St. Lucie,First,106,One Bedroom,One Bedroom,AL,A,  601 ,,7/31/2011,"$4,390 ","$4,726 ",$336 
10356,Port St. Lucie,First,109,Two Bedroom,Two Bedroom,AL,A,  772 ,,6/30/2019,"$4,725 ","$3,995 ",($730)
10356,Port St. Lucie,First,110,One Bedroom,One Bedroom,AL,A,  413 ,,2/28/2019,"$4,170 ","$3,600 ",($570)
10356,Port St. Lucie,First,111,One Bedroom,One Bedroom,AL,A,  520 ,,9/15/2018,"$4,170 ","$2,300 ","($1,870)"
10356,Port St. Lucie,First,112,One Bedroom,One Bedroom,AL,A,  523 ,,10/15/2018,"$4,170 ","$2,300 ","($1,870)"
10356,Port St. Lucie,First,113,Studio,Studio,AL,B,  297 ,,11/23/2015,"$3,255 ","$3,237 ",($18)
10356,Port St. Lucie,First,114,Studio,Studio,AL,B,  296 ,89,,"$3,255 ",$0 ,"($3,255)"
10356,Port St. Lucie,First,115,Studio,Studio,AL,B,  296 ,,6/26/2018,"$3,255 ","$2,877 ",($378)
10356,Port St. Lucie,First,116,Studio,Studio,AL,B,  296 ,,9/26/2018,"$3,255 ","$1,995 ","($1,260)"
10356,Port St. Lucie,First,117,One Bedroom,One Bedroom,AL,A,  602 ,,6/21/2019,"$4,390 ","$3,800 ",($590)
10356,Port St. Lucie,First,118,Studio,Studio,AL,B,  594 ,,12/23/2016,"$3,255 ","$2,900 ",($355)
10356,Port St. Lucie,First,120,Studio,Studio,AL,C,  330 ,,6/30/2019,"$3,120 ","$1,995 ","($1,125)"
10356,Port St. Lucie,First,121,One Bedroom,One Bedroom,AL,B,  460 ,,2/28/2019,"$3,080 ","$3,080 ",$0 
10356,Port St. Lucie,First,122,One Bedroom,One Bedroom,AL,B,  414 ,,10/26/2018,"$3,980 ","$2,300 ","($1,680)"
10356,Port St. Lucie,First,123,Studio,Studio,AL,B,  293 ,,12/28/2018,"$3,255 ","$2,300 ",($955)
10356,Port St. Lucie,First,124,Studio,Studio,AL,B,  297 ,,11/30/2015,"$3,255 ","$2,690 ",($565)
10356,Port St. Lucie,First,125,Studio,Studio,AL,B,  294 ,,2/29/2016,"$3,255 ","$3,278 ",$23 
10356,Port St. Lucie,First,126,Studio,Studio,AL,B,  296 ,31,,"$3,255 ",$0 ,"($3,255)"
10356,Port St. Lucie,First,127,One Bedroom,One Bedroom,AL,B,  696 ,,1/31/2017,"$4,310 ","$4,541 ",$231 
10356,Port St. Lucie,First,128,One Bedroom,One Bedroom,AL,C,  604 ,,10/17/2019,"$4,390 ","$1,000 ","($3,390)"
10356,Port St. Lucie,First,131,One Bedroom,One Bedroom,AL,C,  413 ,,10/31/2018,"$4,070 ","$2,300 ","($1,770)"
10356,Port St. Lucie,First,132,Two Bedroom,Two Bedroom,AL,C,  764 ,,10/31/2018,"$4,725 ","$1,000 ","($3,725)"
10356,Port St. Lucie,First,133,Studio,Studio,AL,C,  293 ,,11/30/2018,"$3,120 ","$1,995 ","($1,125)"
10356,Port St. Lucie,First,134,Studio,Studio,AL,C,  301 ,48,,"$3,120 ",$0 ,"($3,120)"
10356,Port St. Lucie,First,135,Studio,Studio,AL,C,  295 ,45,,"$3,120 ",$0 ,"($3,120)"
10356,Port St. Lucie,First,136,Studio,Studio,AL,C,  353 ,,1/15/2018,"$3,330 ","$3,236 ",($94)
10356,Port St. Lucie,First,137,Studio,Studio,AL,C,  295 ,,10/27/2010,"$3,120 ","$3,158 ",$38 
10356,Port St. Lucie,First,138,Studio,Studio,AL,C,  374 ,,9/30/2018,"$3,120 ","$1,995 ","($1,125)"
10356,Port St. Lucie,First,139,One Bedroom,One Bedroom,AL,C,  614 ,,9/30/2018,"$4,180 ","$2,300 ","($1,880)"
10356,Port St. Lucie,First,141,One Bedroom,One Bedroom,AL,C,  615 ,,5/30/2019,"$4,270 ","$3,750 ",($520)
10356,Port St. Lucie,First,142,One Bedroom,One Bedroom,AL,A,  613 ,,10/30/2019,"$4,430 ","$4,430 ",$0 
10356,Port St. Lucie,Second,201,Studio,Studio,AL,A,  338 ,66,,"$3,255 ",$0 ,"($3,255)"
10356,Port St. Lucie,Second,202,Studio,Studio,AL,B,  294 ,,1/31/2019,"$3,255 ","$2,300 ",($955)
